"","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.exclude_from_data_analysis","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.player_role","player.quiz_01_a","player.quiz_01_b","player.quiz_01_c","player.quiz_01_d","player.quiz_01_e","player.quiz_01_f","player.quiz_02_a","player.quiz_02_b","player.quiz_02_c","player.quiz_02_d","player.quiz_02_e","player.ret_score","player.vcm_score","player.vcm_ge_percent","player.passive_Player_Earnings","player.stage_round_count","player.paid_round","player.paid_active_round_score","player.round_payoff","player.GE_Low_A","player.GE_Low_F","player.mpcr","player.boycott_cost","player.passive_ge_contrib","player.A1_A_mult","player.A1_F_mult","player.F1_A_mult","player.F1_F_mult","player.A3_A_mult","player.A3_F_mult","player.N1_prob","player.A_stage1","player.F_stage2","player.A_stage3","player.Nature","player.terminal_choice","player.postStage_self_individual_exchange","player.postStage_self_ge","player.postStage_op_individual_exchange","player.postStage_op_group_exchange","player.postStage_round_points","player.followup_1","player.q_birthMonth","player.q_birthYear","player.q_sex","player.q_languages","player.q_YearsInUAE","player.q_nationality","player.q_major","player.q_part2strat","player.q_part3_A1strat","player.q_part3_F1strat","player.q_part3_A3strat","player.q_part3_dynamic","player.payoff","group.id_in_subsession","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo","vcm_mean_ge_percent"
"323",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N2","A3",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.05
"324",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A3",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.095
"325",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.213
"326",6,"wspquvpz","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.203",2017-05-21 08:16:37,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.05
"327",7,"2kwxw539","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.220",2017-05-21 08:16:39,0,1,NA,NA,160,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","A3",5,15,15,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.52
"328",8,"bd7ze42m","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.145",2017-05-21 08:16:42,0,1,NA,NA,145,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N2","N2",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.35
"329",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.31
"330",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,9,NA,NA,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F1",NA,"N1","F1",15,5,5,15,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.325
"331",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,9,NA,NA,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","N1",15,5,5,15,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.05
"332",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,9,NA,NA,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","F1",5,15,5,15,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.425
"333",13,"ffemdhve","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.26",2017-05-21 08:16:53,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,9,NA,NA,47.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A4","N1","N1",5,15,5,15,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.95
"334",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A4","N1","A1",5,15,15,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.5
"335",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,40,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A4","N2","N2",5,15,15,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.389
"336",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,9,NA,NA,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","F1",5,15,5,15,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.41
"337",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,9,NA,NA,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F1",NA,"N1","F1",15,5,5,15,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.312
"338",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.232
"339",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A4","N1","A1",5,15,15,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.803
"340",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9,NA,NA,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A3","N1","A1",5,15,15,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,9,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.505
"341",1,"xar42uw5","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.142",2017-05-21 08:16:36,0,1,NA,NA,125,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,50,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A3","N1","A1",5,15,15,5,50,NA,6,1995,"male","Mandinka",NA,NA,"mathematics","on average","at random","at random","at random",NA,125,7,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.479
"342",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,50,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","A3",5,15,15,5,50,NA,3,1994,"male","French",NA,NA,"Psychology","95% contribution would have increased the earnings of everyone. Though, other group members were less intelligent and did not realize that.","A2 to have a chance of Role F to contribute. Role F never chose to contribute, though.","---","A3 is always better, no matter what Role F chooses.",NA,130,3,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.68
"343",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,60,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A3",5,5,5,15,60,NA,2,1997,"male","Urdu",NA,NA,"Mechanical Engineering","I realized that mathematically, group contribution has no affect on my individual gain, and since in the end, everything was to be chosen randomly, I only tried to enhance the probability of my individual benefit.","I was not.","Overall, F1 and F2 did not seem to make a lot of difference so I went with F2.","I was not.",NA,150,3,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.05
"344",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,57.5,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A3",5,5,5,15,60,NA,12,1995,"male","WOlof",NA,NA,"Economics","I decided to give low amounts since I can't predict who i am interacting with because of the randomization of players","No","I simply decided to go with because the Role A player's history indicates she contributes a lot in the group and might therefore contribute more","no",NA,170,4,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.095
"345",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,60,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,6,1996,"male","Amharic",NA,NA,"Engineering","I evaluated the group's trend in a first trial and deduced the  optimum decision in order to get a maximum amount.","-","I chose F1 and F2 and saw that F2 yields more, therefore I stuck to it until the end.","-",NA,140,5,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.213
"346",6,"wspquvpz","SSEL_B_06",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.203",2017-05-21 08:16:37,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,60,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,11,1995,"male","Urdu",NA,NA,"Computer Science","5%","I wasn't","F2 yielded highest returns to me","I wasn't",NA,140,2,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.05
"347",7,"2kwxw539","SSEL_B_07",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.220",2017-05-21 08:16:39,0,1,NA,NA,160,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,57.5,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","A3",5,15,15,5,50,NA,5,1994,"male","Macedonian",NA,NA,"Electrical Engineering","By first testing out different options and outcomes and watching other people's choices.","I always decided A2 because it provides a way to earn more than 50 points.","I wasn't a role F player.","A3 was more logical because A4 would have resulted in me earning less points than option A3.",NA,160,4,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.52
"348",8,"bd7ze42m","SSEL_B_18",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.145",2017-05-21 08:16:42,0,1,NA,NA,145,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,57.5,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N2","A1",5,5,5,15,60,NA,5,1996,"female","English",NA,NA,"Chemistry","Based off of contribution patterns from the other group members and how i expected them to react from each previous round","n/a","Always F2, since there was no loss for me to have further rounds and somehow the A player never changed behavior despite experiencing consistent continuous losses compared to making the A1 decision and not allowing me to make a decision.","n/a",NA,145,10,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.35
"349",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,60,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,6,1998,"male","Arabic",NA,NA,"Civil Engineering","Enough to make profit","-","F2 since it yields the most profit","-",NA,150,7,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.31
"350",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,10,6,57.5,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F1",NA,"N1","F1",15,5,5,15,57.5,NA,5,1996,"male","Kazakh",NA,NA,"Economics","Based on decisions my group-mates have done before (by observing other participants decisions)","Based on Role F player contribution","Based on the rate of Role A player contribution","Based on Role F player contribution, if he went for low group contribution I would prefer risking and choosing A4.",NA,130,9,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.325
"351",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,10,6,57.5,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","N1",15,5,5,15,57.5,NA,3,1997,"female","Korean",NA,NA,"Social Research and Public Policy","According to Nash Equilibrium, I gain better whether other contributes more or less if I put less money.","I would calculate. Since I was role F, i didn't think about that","F1 and F2 always gave me back the same amount of money. However, only F2 had a chance of me getting more money with 0.25 probability. So i would always go for F2.","I would calculate. Since I was role F, i didn't think about that",NA,140,1,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.05
"352",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,57.5,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","A3",5,15,15,5,50,NA,11,1995,"female","Urdu",NA,NA,"Engineering","keeping the shares equal but contributed more to the group since it was a mutual benefit","A2 had a chance of increased earnings for A","N/A","A4 had a fee which I did not want to be deducted from my final points",NA,130,8,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.425
"353",13,"ffemdhve","SSEL_B_11",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.26",2017-05-21 08:16:53,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,10,6,47.5,47.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A4","N1","N1",5,15,5,15,47.5,NA,8,1994,"male","English",NA,NA,"Computer Science and Philosophy","choose 95% always","choose A2 always","N/A","choose A4 always",NA,130,1,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.95
"354",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,50,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A4","N1","A1",5,15,15,5,50,NA,6,1997,"female","English",NA,NA,"Social Research and Public Policy","I always felt that it was going to be in my best interest to do 50/50","I knew that choosing A1 would always yield me to 50 which is always going to be more than any A2 outcome.","N/A","It didn't matter what I chose at that point.",NA,145,6,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.5
"355",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,47.5,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A3","N2","A1",5,15,15,5,50,NA,12,1997,"female","Arabic",NA,NA,"Literature and creative writing","At first I was trying to stay near the 50% contribution, and then when I noticed that a lot of people kept decreasing their contribution (some to the bare minimum of 5%) I started decreasing my own contributions","At first i decided to go with the safe option of mostly choosing A1, but then sometimes I'd try to test out what my partner would do if I let it keep going.","was not","Depends on the case, usually I chose A4 just for the fun of it, and at other times I chose A3 to end and move to the next round knowing that it's the most likely way of maximizing profit",NA,130,10,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.389
"356",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,10,6,57.5,57.5,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","F1",5,15,5,15,57.5,NA,9,1991,"male","Hungarian",NA,NA,"Engineering","After some experimentation, I went for the average until the others' contributions started degrading.","I went for A2 to press for equalization of contributions.","N/A","I settled for A3 with near-equal contributions.",NA,145,9,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.41
"357",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,57.5,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A3",5,5,5,15,60,NA,11,1997,"male","Urdu",NA,NA,"Engineering","By other people's contributions. If they had been contributing more, i thought it would be smart to conribute more as it helps all","I wasnt","Hit and trial","I wasnt",NA,135,8,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.312
"358",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,60,60,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A1",5,5,5,15,60,NA,5,1997,"male","nepali",NA,NA,"economics","dominant strategy of maximizing my individual exchange","Not applicable","F2 was better for me in any case as it led to an average of higher payoff","Not Applicable",NA,140,6,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.232
"359",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,50,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A4","N1","A1",5,15,15,5,50,NA,4,1997,"female","English, Arabic",NA,NA,"Biology","The amount gained by lowering the group exchange was minimum compared to the amount lost had everyone lowered their group exchange, which would have been the case if I lowered as soon as other people lowered. Keeping group exchange high encouraged others to do the same.","Based on my counterpart's average group exchange percentage from part 2.","-","A4 would always give me either the same as A3 (lower probability) or more than A3 (higher probability).",NA,135,2,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.803
"360",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,10,6,50,50,15,5,0.75,10,NA,1,1,1,3,1,1,0.75,"A1",NA,"A3","N1","A1",5,15,15,5,50,NA,2,1997,"female","Arabic",NA,NA,"Political Science and Arab Crossroad Studies","To increase the total returns","The other player had a low contribution rate and so I wanted to stick to the baseline scores.","I wasn't","Randomly",NA,130,5,10,"wsvf3qiy",NA,NA,NA,NA,NA,0,0.505
"361",1,"yc7mtep7","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.117",2017-05-22 06:37:07,0,1,NA,NA,60,1,"A",5,15,23,33,26,26,16,26,13,33,0.75,20,23.52,0.541,18,1,NA,NA,23,15,5,0.3,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","A3",5,15,15,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,"wheg36z2",NA,NA,NA,NA,NA,0,0.541
"362",2,"2ccmbtvh","SSEL_B_02",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.142",2017-05-22 06:37:15,0,1,NA,NA,85,2,"F",5,15,23,33,26,26,16,26,13,33,0.75,20,30.52,0.05,18,1,NA,NA,33,15,5,0.3,10,NA,1,1,1,3,1,1,0.75,NA,"F2",NA,"N1","A3",5,5,5,15,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,"wheg36z2",NA,NA,NA,NA,NA,0,0.05
"363",3,"n075zyx5","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.77.115",2017-05-22 06:37:31,0,1,NA,NA,50,1,"A",5,15,23,33,26,26,16,26,13,33,0.75,4,4.76,0.3,18,1,NA,NA,23,15,5,0.3,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N2","A3",5,15,15,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,"wheg36z2",NA,NA,NA,NA,NA,0,0.3
"364",4,"sn7zoalz","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.198",2017-05-22 06:37:40,0,1,NA,NA,65,1,"A",5,15,23,33,26,26,16,26,13,33,0.75,20,21.12,0.541,18,1,NA,NA,23,15,5,0.3,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N1","A3",5,15,15,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,"wheg36z2",NA,NA,NA,NA,NA,0,0.541
"365",5,"yw177pu2","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults2","10.224.76.71",2017-05-22 06:37:46,0,1,NA,NA,65,1,"A",5,15,23,33,26,26,16,26,13,33,0.75,20,20.5,0.255,18,1,NA,NA,23,15,5,0.3,10,NA,1,1,1,3,1,1,0.75,"A2",NA,"A3","N2","A3",5,15,15,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,1,"wheg36z2",NA,NA,NA,NA,NA,0,0.255
